,Bedrock_t,Bedrock_t_low,Bedrock_t_high,Bedrock_bars,Bedrock_humidity,Bedrock_wind_speed,Bedrock_wind_deg,Bedrock_rain_short,Bedrock_rain_long,Bedrock_snow,Bedrock_clouds,Bedrock_weather_main,Bedrock_weather_description,Gotham City_t,Gotham City_t_low,Gotham City_t_high,Gotham City_bars,Gotham City_humidity,Gotham City_wind_speed,Gotham City_wind_deg,Gotham City_rain_short,Gotham City_rain_long,Gotham City_snow,Gotham City_clouds,Gotham City_weather_main,Gotham City_weather_description,New New York_t,New New York_t_low,New New York_t_high,New New York_bars,New New York_humidity,New New York_wind_speed,New New York_wind_deg,New New York_rain_short,New New York_rain_long,New New York_snow,New New York_clouds,New New York_weather_main,New New York_weather_description,Paperopoli_t,Paperopoli_t_low,Paperopoli_t_high,Paperopoli_bars,Paperopoli_humidity,Paperopoli_wind_speed,Paperopoli_wind_deg,Paperopoli_rain_short,Paperopoli_rain_long,Paperopoli_snow,Paperopoli_clouds,Paperopoli_weather_main,Paperopoli_weather_description,Springfield_t,Springfield_t_low,Springfield_t_high,Springfield_bars,Springfield_humidity,Springfield_wind_speed,Springfield_wind_deg,Springfield_rain_short,Springfield_rain_long,Springfield_snow,Springfield_clouds,Springfield_weather_main,Springfield_weather_description,power_consumption
3892,285.15,285.15,285.15,1031,71,4,30,0.0,0.0,0.0,40,clouds,scattered clouds,278.35,275.15,282.15,1035,100,1,0,0.0,0.0,0.0,90,fog,fog,286.28,283.15,290.15,1023,76,4,60,0.0,0.0,0.0,0,clear,sky is clear,282.15,282.15,282.15,1031,70,5,50,0.0,0.0,0.0,20,clouds,few clouds,280.15,278.15,282.15,1034,93,1,300,0.0,0.0,0.0,48,clouds,scattered clouds,23974.0
3893,284.15,284.15,284.15,1030,81,5,30,0.3,0.0,0.0,75,rain,light rain,277.28,274.15,281.15,1034,100,0,208,0.0,0.0,0.0,90,fog,fog,286.91,284.15,290.15,1023,66,5,60,0.0,0.0,0.0,0,clear,sky is clear,279.0,278.15,280.15,1030,70,5,20,0.0,0.0,0.0,20,clouds,few clouds,279.15,278.15,280.15,1033,86,2,310,0.0,0.0,0.0,0,clear,sky is clear,21174.0
3894,284.15,284.15,284.15,1029,87,8,30,0.9,0.0,0.0,40,rain,moderate rain,278.28,275.15,282.15,1033,100,0,0,0.0,0.0,0.0,75,mist,mist,289.55,285.15,292.15,1022,71,3,60,0.0,0.0,0.0,0,clear,sky is clear,278.1,277.15,279.15,1030,70,2,40,0.0,0.0,0.0,0,clear,sky is clear,277.65,276.15,279.15,1033,93,3,300,0.0,0.0,0.0,0,clear,sky is clear,22501.0
3895,284.15,284.15,284.15,1028,87,7,30,0.0,0.0,0.0,75,clouds,broken clouds,278.98,277.15,281.15,1034,100,2,120,0.0,0.0,0.0,90,fog,fog,288.95,283.15,298.15,1022,76,2,50,0.0,0.0,0.0,0,clear,sky is clear,277.92,276.15,280.15,1029,75,3,350,0.0,0.0,0.0,0,clear,sky is clear,279.15,279.15,279.15,1033,87,2,300,0.0,0.0,0.0,40,clouds,scattered clouds,27931.0
3896,285.15,285.15,285.15,1028,81,9,40,0.0,0.0,0.0,75,clouds,broken clouds,279.43,277.15,282.15,1033,93,2,130,0.0,0.0,0.0,40,fog,fog,290.13,284.15,298.15,1022,62,5,60,0.0,0.0,0.0,0,clear,sky is clear,281.13,280.15,282.15,1029,61,5,50,0.0,0.0,0.0,0,clear,sky is clear,282.65,282.15,283.15,1033,81,7,55,0.0,0.0,0.0,40,clouds,scattered clouds,29075.0
3897,285.15,285.15,285.15,1024,90,6,35,0.0,0.0,0.0,75,clouds,broken clouds,281.505,281.505,281.505,1028,73,0,0,0.0,0.0,0.0,20,clouds,few clouds,290.71,287.15,296.15,1018,62,6,70,0.0,0.0,0.0,0,clear,sky is clear,283.74,281.15,285.15,1024,53,4,40,0.0,0.0,0.0,20,clouds,few clouds,286.15,286.15,286.15,1028,58,1,50,0.0,0.0,0.0,20,clouds,few clouds,27485.0
3898,284.15,284.15,284.15,1023,100,7,40,0.0,0.0,0.0,75,thunderstorm,thunderstorm with rain,277.97,276.15,280.15,1028,93,1,120,0.0,0.0,0.0,20,fog,fog,288.95,285.15,295.15,1017,71,3,60,0.0,0.0,0.0,0,clear,sky is clear,279.72,277.15,281.15,1023,70,5,40,0.0,0.0,0.0,0,clear,sky is clear,284.15,283.15,285.15,1027,76,1,0,0.0,0.0,0.0,0,clear,sky is clear,32441.0
3899,284.15,284.15,284.15,1017,93,9,30,0.9,0.0,0.0,75,rain,moderate rain,275.06,274.15,276.15,1025,100,1,110,0.0,0.0,0.0,8,mist,mist,284.66,280.15,292.15,1016,87,4,31,0.0,0.0,0.0,0,clear,sky is clear,278.15,278.15,278.15,1021,75,4,10,0.0,0.0,0.0,20,clouds,few clouds,279.65,278.15,281.15,1023,86,0,300,0.0,0.0,0.0,12,clouds,few clouds,23005.0
3900,284.15,284.15,284.15,1017,100,7,30,0.9,0.0,0.0,75,rain,moderate rain,274.775,274.775,274.775,1025,100,1,55,0.0,0.0,0.0,8,clear,sky is clear,284.515,284.515,284.515,1015,87,2,160,0.0,0.0,0.0,0,clear,sky is clear,278.58,278.15,279.15,1020,70,5,10,0.0,0.0,0.0,40,clouds,scattered clouds,279.15,277.15,281.15,1022,93,1,0,0.0,0.0,0.0,12,clouds,few clouds,22404.0
3901,285.15,285.15,285.15,1016,81,10,30,0.3,0.0,0.0,75,rain,light rain,274.49,273.15,276.15,1025,100,0,0,0.0,0.0,0.0,8,mist,mist,284.37,279.15,291.15,1015,87,1,290,0.0,0.0,0.0,0,clear,sky is clear,278.58,278.15,279.15,1019,70,4,10,0.0,0.0,0.0,40,clouds,scattered clouds,278.65,276.15,281.15,1021,100,1,310,0.0,0.0,0.0,12,clouds,few clouds,22479.0
3902,285.15,285.15,285.15,1016,81,10,30,0.3,0.0,0.0,75,rain,light rain,274.49,273.15,276.15,1025,100,0,0,0.0,0.0,0.0,8,mist,mist,284.37,279.15,291.15,1015,87,1,290,0.0,0.0,0.0,0,clear,sky is clear,278.58,278.15,279.15,1019,70,4,10,0.0,0.0,0.0,40,clouds,scattered clouds,278.65,276.15,281.15,1021,100,1,310,0.0,0.0,0.0,12,clouds,few clouds,22479.0
3903,285.15,285.15,285.15,1016,81,10,30,0.3,0.0,0.0,75,rain,light rain,274.49,273.15,276.15,1025,100,0,0,0.0,0.0,0.0,8,fog,fog,284.37,279.15,291.15,1015,87,1,290,0.0,0.0,0.0,0,clear,sky is clear,278.58,278.15,279.15,1019,70,4,10,0.0,0.0,0.0,40,clouds,scattered clouds,278.65,276.15,281.15,1021,100,1,310,0.0,0.0,0.0,12,clouds,few clouds,22479.0
3904,285.15,285.15,285.15,1016,81,10,30,0.3,0.0,0.0,75,rain,light rain,274.49,273.15,276.15,1025,100,0,0,0.0,0.0,0.0,8,fog,fog,284.37,279.15,291.15,1015,87,1,290,0.0,0.0,0.0,0,clear,sky is clear,278.58,278.15,279.15,1019,70,4,10,0.0,0.0,0.0,40,clouds,scattered clouds,278.65,276.15,281.15,1021,100,1,310,0.0,0.0,0.0,12,clouds,few clouds,22479.0
3905,284.15,284.15,284.15,1013,81,8,20,0.3,0.0,0.0,75,rain,light rain,274.39,272.15,277.15,1023,93,1,90,0.0,0.0,0.0,75,fog,fog,285.51,277.15,296.15,1014,81,4,21,0.0,0.0,0.0,0,clear,sky is clear,278.33,277.15,279.15,1017,70,5,10,0.3,0.0,0.0,75,rain,light rain,278.15,277.15,279.15,1018,93,1,310,0.0,0.0,0.0,20,clouds,few clouds,35861.0
3906,283.15,283.15,283.15,1012,81,4,330,0.3,0.0,0.0,75,rain,light rain,282.06,281.15,283.15,1020,87,0,0,0.0,0.0,0.0,75,clouds,broken clouds,290.66,286.15,296.15,1013,51,1,0,0.0,0.0,0.0,75,clouds,broken clouds,284.33,283.15,286.15,1014,50,2,70,0.0,0.0,0.0,0,clear,sky is clear,282.65,282.15,283.15,1015,81,1,50,0.3,0.0,0.0,75,rain,light rain,35023.0
3907,283.15,283.15,283.15,1012,87,3,330,0.3,0.0,0.0,75,rain,light rain,282.98,281.15,285.15,1020,81,2,320,0.0,0.0,0.0,75,clouds,broken clouds,291.01,287.15,296.15,1013,55,0,0,0.0,0.0,0.0,75,clouds,broken clouds,283.15,282.15,284.15,1014,77,1,90,0.0,0.0,0.0,0,clear,sky is clear,282.15,282.15,282.15,1015,87,1,270,0.9,0.0,0.0,75,rain,moderate rain,35153.0
3908,283.15,283.15,283.15,1013,87,1,0,0.3,0.0,0.0,90,rain,light rain,281.97,280.15,284.15,1020,81,3,320,0.0,0.0,0.0,75,clouds,broken clouds,290.29,286.15,295.15,1014,55,1,340,0.0,0.0,0.0,75,clouds,broken clouds,282.96,282.15,284.15,1014,45,3,34,0.0,0.0,0.0,0,clear,sky is clear,281.15,281.15,281.15,1013,93,14,31,0.3,0.0,0.0,75,rain,light rain,37505.0
3909,283.15,283.15,283.15,1013,100,1,290,0.3,0.0,0.0,90,rain,light rain,281.97,280.15,284.15,1020,81,3,320,0.0,0.0,0.0,75,clouds,broken clouds,289.38,286.15,294.15,1014,71,1,310,0.0,0.0,0.0,40,clouds,scattered clouds,280.19,279.15,282.15,1014,56,1,360,0.0,0.0,0.0,0,clear,sky is clear,281.15,281.15,281.15,1013,93,1,300,0.3,0.0,0.0,75,rain,light rain,37749.0
3910,282.15,282.15,282.15,1015,76,2,290,0.0,0.0,0.0,75,clouds,broken clouds,279.52,278.15,281.15,1020,100,1,334,0.3,0.0,0.0,75,rain,light rain,283.58,276.15,294.15,1019,93,1,130,0.0,0.0,0.0,0,mist,mist,272.16,271.15,273.15,1018,92,0,50,0.0,0.0,0.0,0,clear,sky is clear,284.15,283.15,285.15,1013,62,3,320,0.3,0.0,0.0,90,rain,light rain,34613.0
3911,288.15,288.15,288.15,1016,51,6,230,0.0,0.0,0.0,0,clear,sky is clear,280.52,279.15,282.15,1023,93,0,0,0.0,0.0,0.0,75,clouds,broken clouds,289.6,283.15,299.15,1022,71,2,253,0.0,0.0,0.0,0,clear,sky is clear,280.75,279.15,282.15,1020,93,0,180,0.0,0.0,0.0,20,clouds,few clouds,284.65,283.15,286.15,1014,54,5,320,0.0,0.0,0.0,40,clouds,scattered clouds,35394.0
3912,285.15,285.15,285.15,1019,62,4,310,0.0,0.0,0.0,0,clear,sky is clear,280.52,279.15,282.15,1025,93,1,120,0.0,0.0,0.0,75,clouds,broken clouds,287.21,282.15,295.15,1023,81,0,240,0.0,0.0,0.0,0,clear,sky is clear,279.55,278.15,280.15,1022,70,1,50,0.0,0.0,0.0,0,clear,sky is clear,282.15,282.15,282.15,1018,93,1,310,0.9,0.0,0.0,90,rain,moderate rain,37440.0
3913,283.15,283.15,283.15,1021,66,3,300,0.0,0.0,0.0,0,clear,sky is clear,280.06,279.15,281.15,1027,100,1,0,0.3,0.0,0.0,88,rain,light rain,282.49,277.15,290.15,1025,93,1,47,0.0,0.0,0.0,0,clear,sky is clear,276.42,275.15,278.15,1024,75,2,310,0.0,0.0,0.0,0,clear,sky is clear,281.65,281.15,282.15,1020,93,0,0,0.3,0.0,0.0,90,drizzle,light intensity drizzle,23808.0
3914,278.15,278.15,278.15,1023,86,1,0,0.0,0.0,0.0,0,clear,sky is clear,280.52,279.15,282.15,1028,100,1,0,0.0,0.0,0.0,75,mist,mist,282.5,276.15,291.15,1026,93,1,30,0.0,0.0,0.0,0,clear,sky is clear,274.15,274.15,274.15,1025,83,0,120,0.0,0.0,0.0,40,clouds,scattered clouds,282.15,282.15,282.15,1021,81,3,290,0.0,0.0,0.0,40,clouds,scattered clouds,31516.0
3915,278.15,278.15,278.15,1024,86,1,270,0.0,0.0,0.0,0,clear,sky is clear,280.52,279.15,282.15,1028,100,1,110,0.0,0.0,0.0,75,mist,mist,283.34,276.15,294.15,1027,93,2,20,0.0,0.0,0.0,0,clear,sky is clear,275.11,273.15,278.15,1026,83,1,307,0.0,0.0,0.0,20,clouds,few clouds,282.15,282.15,282.15,1022,81,4,290,0.0,0.0,0.0,0,clear,sky is clear,34752.0
3916,285.15,285.15,285.15,1026,58,1,0,0.0,0.0,0.0,0,clear,sky is clear,282.52,281.15,284.15,1030,93,0,0,0.0,0.0,0.0,75,drizzle,light intensity drizzle,286.35,277.15,299.15,1028,87,2,50,0.0,0.0,0.0,0,mist,mist,279.51,276.15,282.15,1028,75,1,140,0.0,0.0,0.0,0,clear,sky is clear,284.65,283.15,286.15,1024,66,3,320,0.0,0.0,0.0,20,clouds,few clouds,35544.0
3917,285.15,285.15,285.15,1026,58,1,0,0.0,0.0,0.0,0,clear,sky is clear,282.52,281.15,284.15,1030,93,0,0,0.0,0.0,0.0,75,drizzle,light intensity drizzle,286.35,277.15,299.15,1028,87,2,50,0.0,0.0,0.0,0,mist,mist,279.51,276.15,282.15,1028,75,1,140,0.0,0.0,0.0,0,clear,sky is clear,284.65,283.15,286.15,1024,66,3,320,0.0,0.0,0.0,20,clouds,few clouds,35544.0
3918,285.15,285.15,285.15,1026,58,1,0,0.0,0.0,0.0,0,clear,sky is clear,282.52,281.15,284.15,1030,93,0,0,0.0,0.0,0.0,75,mist,mist,286.35,277.15,299.15,1028,87,2,50,0.0,0.0,0.0,0,mist,mist,279.51,276.15,282.15,1028,75,1,140,0.0,0.0,0.0,0,clear,sky is clear,284.65,283.15,286.15,1024,66,3,320,0.0,0.0,0.0,20,clouds,few clouds,35544.0
3919,285.15,285.15,285.15,1026,58,1,0,0.0,0.0,0.0,0,clear,sky is clear,282.52,281.15,284.15,1030,93,0,0,0.0,0.0,0.0,75,mist,mist,286.35,277.15,299.15,1028,87,2,50,0.0,0.0,0.0,0,mist,mist,279.51,276.15,282.15,1028,75,1,140,0.0,0.0,0.0,0,clear,sky is clear,284.65,283.15,286.15,1024,66,3,320,0.0,0.0,0.0,20,clouds,few clouds,35544.0
3920,289.15,289.15,289.15,1025,41,1,311,0.0,0.0,0.0,75,clouds,broken clouds,283.43,281.15,286.15,1029,82,0,0,0.3,0.0,0.0,75,rain,light rain,290.75,286.15,297.15,1027,54,3,70,0.0,0.0,0.0,0,clear,sky is clear,285.13,283.15,287.15,1027,54,4,10,0.0,0.0,0.0,0,clear,sky is clear,288.65,288.15,289.15,1024,59,1,200,0.0,0.0,0.0,20,clouds,few clouds,33314.0
3921,284.15,284.15,284.15,1027,71,1,39,0.0,0.0,0.0,20,clouds,few clouds,281.98,280.15,284.15,1030,100,0,0,0.3,0.0,0.0,75,rain,light rain,289.47,286.15,295.15,1028,71,1,10,0.0,0.0,0.0,0,clear,sky is clear,282.74,281.15,284.15,1028,61,1,322,0.0,0.0,0.0,0,clear,sky is clear,285.15,284.15,286.15,1026,76,1,230,0.0,0.0,0.0,0,clear,sky is clear,36387.0
3922,282.15,282.15,282.15,1030,76,3,260,0.0,0.0,0.0,0,clear,sky is clear,281.52,280.15,283.15,1031,100,0,0,0.3,0.0,0.0,92,rain,light rain,283.04,277.15,290.15,1031,87,0,140,0.0,0.0,0.0,0,clear,sky is clear,274.57,274.15,275.15,1031,93,1,8,0.0,0.0,0.0,20,clouds,few clouds,280.15,278.15,282.15,1030,93,4,22,0.0,0.0,0.0,0,clear,sky is clear,23374.0
3923,280.15,280.15,280.15,1030,81,1,280,0.0,0.0,0.0,0,clear,sky is clear,281.98,280.15,284.15,1031,100,0,0,0.3,0.0,0.0,75,rain,light rain,283.12,278.15,290.15,1031,87,3,40,0.0,0.0,0.0,0,haze,haze,274.57,274.15,275.15,1032,93,1,20,0.0,0.0,0.0,40,clouds,scattered clouds,279.15,277.15,281.15,1030,100,1,300,0.0,0.0,0.0,8,clear,sky is clear,26454.0
3924,287.15,287.15,287.15,1033,54,3,300,0.0,0.0,0.0,0,clear,sky is clear,284.43,282.15,287.15,1034,87,1,100,0.0,0.0,0.0,75,drizzle,drizzle,288.87,282.15,298.15,1035,71,5,50,0.0,0.0,0.0,0,clear,sky is clear,279.95,278.15,281.15,1035,81,1,354,0.0,0.0,0.0,0,clear,sky is clear,285.15,285.15,285.15,1033,66,1,0,0.0,0.0,0.0,0,clear,sky is clear,34327.0
3925,290.15,290.15,290.15,1033,51,1,290,0.0,0.0,0.0,0,clear,sky is clear,284.89,282.15,288.15,1034,77,1,220,0.0,0.0,0.0,75,drizzle,heavy intensity drizzle,290.22,285.15,298.15,1034,71,5,50,0.0,0.0,0.0,0,clear,sky is clear,281.94,280.15,284.15,1035,75,0,20,0.0,0.0,0.0,0,clear,sky is clear,287.15,287.15,287.15,1032,62,2,344,0.0,0.0,0.0,0,clear,sky is clear,33851.0
3926,293.15,293.15,293.15,1032,34,1,224,0.0,0.0,0.0,0,clear,sky is clear,285.43,283.15,288.15,1033,77,0,0,0.0,0.0,0.0,75,drizzle,drizzle,291.48,287.15,298.15,1032,62,4,70,0.0,0.0,0.0,0,clear,sky is clear,284.93,284.15,286.15,1034,58,1,0,0.0,0.0,0.0,0,clear,sky is clear,289.65,289.15,290.15,1031,51,1,180,0.0,0.0,0.0,0,clear,sky is clear,32298.0
3927,282.15,282.15,282.15,1035,87,1,0,0.0,0.0,0.0,0,clear,sky is clear,283.54,281.15,286.15,1036,87,1,208,0.0,0.0,0.0,75,mist,mist,286.13,280.15,294.15,1034,81,1,40,0.0,0.0,0.0,0,clear,sky is clear,278.15,278.15,278.15,1035,86,1,340,0.0,0.0,0.0,0,clear,sky is clear,281.15,280.15,282.15,1034,81,1,300,0.0,0.0,0.0,0,clear,sky is clear,29986.0
3928,281.15,281.15,281.15,1035,93,1,0,0.0,0.0,0.0,0,clear,sky is clear,282.98,281.15,285.15,1036,100,1,0,0.0,0.0,0.0,8,fog,fog,285.48,280.15,293.15,1034,87,3,45,0.0,0.0,0.0,0,haze,haze,277.15,277.15,277.15,1036,93,2,350,0.0,0.0,0.0,0,clear,sky is clear,280.15,278.15,282.15,1034,86,0,0,0.0,0.0,0.0,0,clear,sky is clear,24975.0
3929,280.15,280.15,280.15,1035,100,1,280,0.0,0.0,0.0,0,clear,sky is clear,282.95,281.15,285.15,1036,100,0,0,0.0,0.0,0.0,24,fog,fog,284.12,278.15,292.15,1034,93,3,50,0.0,0.0,0.0,0,mist,mist,275.73,275.15,276.15,1036,100,1,350,0.0,0.0,0.0,0,clear,sky is clear,279.15,277.15,281.15,1034,93,2,289,0.0,0.0,0.0,0,clear,sky is clear,22500.0
3930,291.15,291.15,291.15,1034,52,2,140,0.0,0.0,0.0,20,clouds,few clouds,288.05,287.15,289.15,1036,77,2,330,0.0,0.0,0.0,75,clouds,broken clouds,292.81,289.15,298.15,1035,59,4,70,0.0,0.0,0.0,0,clear,sky is clear,285.73,285.15,287.15,1035,62,0,40,0.0,0.0,0.0,0,clear,sky is clear,289.15,288.15,290.15,1033,48,1,230,0.0,0.0,0.0,0,clear,sky is clear,30285.0
3931,291.15,291.15,291.15,1034,55,3,130,0.0,0.0,0.0,20,clouds,few clouds,287.5,286.15,289.15,1036,77,2,310,0.0,0.0,0.0,75,clouds,broken clouds,293.37,290.15,298.15,1034,52,2,50,0.0,0.0,0.0,0,clear,sky is clear,287.15,287.15,287.15,1035,58,1,0,0.0,0.0,0.0,0,clear,sky is clear,289.15,288.15,290.15,1033,51,2,240,0.0,0.0,0.0,0,clear,sky is clear,30102.0
3932,281.15,281.15,281.15,1036,93,2,250,0.0,0.0,0.0,20,clouds,few clouds,282.95,281.15,285.15,1038,100,0,0,0.0,0.0,0.0,36,mist,mist,284.85,278.15,294.15,1035,93,0,0,0.0,0.0,0.0,0,clear,sky is clear,275.15,275.15,275.15,1037,100,1,360,0.0,0.0,0.0,0,clear,sky is clear,279.15,277.15,281.15,1035,100,0,0,0.0,0.0,0.0,0,clear,sky is clear,21269.0
3933,281.15,281.15,281.15,1036,100,1,0,0.0,0.0,0.0,20,clouds,few clouds,282.95,281.15,285.15,1038,100,0,0,0.0,0.0,0.0,36,drizzle,light intensity drizzle,284.48,278.15,293.15,1035,93,2,50,0.0,0.0,0.0,0,clear,sky is clear,275.72,275.15,276.15,1037,100,2,350,0.0,0.0,0.0,0,clear,sky is clear,278.65,276.15,281.15,1035,93,0,300,0.0,0.0,0.0,0,clear,sky is clear,20773.0
3934,281.15,281.15,281.15,1036,93,0,0,0.0,0.0,0.0,0,clear,sky is clear,282.95,281.15,285.15,1037,100,0,0,0.0,0.0,0.0,75,clouds,broken clouds,283.13,276.15,292.15,1035,93,1,0,0.0,0.0,0.0,0,clear,sky is clear,274.58,274.15,275.15,1037,93,4,320,0.0,0.0,0.0,0,clear,sky is clear,278.65,276.15,281.15,1035,100,1,300,0.0,0.0,0.0,0,clear,sky is clear,21166.0
3935,289.15,289.15,289.15,1037,55,1,240,0.0,0.0,0.0,20,clouds,few clouds,284.95,283.15,287.15,1039,93,1,199,0.0,0.0,0.0,75,clouds,broken clouds,291.29,286.15,300.15,1036,71,6,50,0.0,0.0,0.0,0,clear,sky is clear,284.13,282.15,287.15,1038,71,1,230,0.0,0.0,0.0,0,clear,sky is clear,286.15,285.15,287.15,1036,67,0,200,0.0,0.0,0.0,0,clear,sky is clear,27520.0
3936,291.15,291.15,291.15,1036,52,1,190,0.0,0.0,0.0,20,clouds,few clouds,285.39,283.15,288.15,1039,87,1,199,0.0,0.0,0.0,75,clouds,broken clouds,292.19,288.15,299.15,1035,62,6,60,0.0,0.0,0.0,0,clear,sky is clear,285.53,285.15,286.15,1037,58,1,50,0.0,0.0,0.0,0,clear,sky is clear,287.65,287.15,288.15,1035,67,0,0,0.0,0.0,0.0,0,clear,sky is clear,26986.0
3937,291.15,291.15,291.15,1035,48,1,0,0.0,0.0,0.0,20,clouds,few clouds,286.39,284.15,289.15,1038,77,1,205,0.0,0.0,0.0,75,clouds,broken clouds,293.09,290.15,298.15,1034,55,5,60,0.0,0.0,0.0,0,clear,sky is clear,286.13,285.15,287.15,1036,54,2,10,0.0,0.0,0.0,0,clear,sky is clear,288.15,287.15,289.15,1034,59,1,282,0.0,0.0,0.0,0,clear,sky is clear,26131.0
3938,289.15,289.15,289.15,1035,63,1,130,0.0,0.0,0.0,20,clouds,few clouds,285.34,284.15,287.15,1039,87,1,0,0.0,0.0,0.0,40,clouds,scattered clouds,292.71,290.15,296.15,1033,59,3,60,0.0,0.0,0.0,0,clear,sky is clear,286.55,285.15,287.15,1036,58,1,360,0.0,0.0,0.0,0,clear,sky is clear,286.71,286.15,287.15,1035,76,2,250,0.0,0.0,0.0,0,clear,sky is clear,29464.0
3939,279.15,279.15,279.15,1035,100,2,290,0.0,0.0,0.0,0,clear,sky is clear,279.94,278.15,282.15,1037,100,0,0,0.0,0.0,0.0,90,fog,fog,286.44,283.15,291.15,1033,87,4,50,0.0,0.0,0.0,0,clear,sky is clear,275.57,275.15,276.15,1036,93,1,0,0.0,0.0,0.0,0,clear,sky is clear,280.15,279.15,281.15,1033,87,1,280,0.0,0.0,0.0,0,clear,sky is clear,19196.0
3940,279.15,279.15,279.15,1034,100,3,260,0.0,0.0,0.0,0,clear,sky is clear,279.52,278.15,281.15,1037,100,1,0,0.0,0.0,0.0,90,fog,fog,286.17,282.15,291.15,1032,87,6,50,0.0,0.0,0.0,0,clear,sky is clear,276.12,275.15,277.15,1036,100,3,30,0.0,0.0,0.0,75,mist,mist,278.15,276.15,280.15,1033,93,0,290,0.0,0.0,0.0,0,clear,sky is clear,19109.0
3941,287.15,287.15,287.15,1034,58,1,273,0.0,0.0,0.0,0,clear,sky is clear,281.44,279.15,284.15,1036,100,1,120,0.0,0.0,0.0,75,clouds,broken clouds,291.38,285.15,300.15,1033,76,7,60,0.0,0.0,0.0,0,clear,sky is clear,279.19,277.15,283.15,1036,100,0,0,0.0,0.0,0.0,75,mist,mist,285.15,284.15,286.15,1033,62,2,304,0.0,0.0,0.0,20,clouds,few clouds,23990.0
3942,283.15,283.15,283.15,1030,93,0,0,0.0,0.0,0.0,0,clear,sky is clear,281.52,280.15,283.15,1033,93,1,0,0.0,0.0,0.0,40,mist,mist,289.46,286.15,295.15,1030,76,3,40,0.0,0.0,0.0,0,clear,sky is clear,279.88,279.15,281.15,1032,75,1,0,0.0,0.0,0.0,0,clear,sky is clear,283.15,282.15,284.15,1029,76,2,263,0.0,0.0,0.0,8,clear,sky is clear,26483.0
3943,282.15,282.15,282.15,1030,93,2,280,0.0,0.0,0.0,0,clear,sky is clear,281.07,280.15,282.15,1034,87,1,0,0.0,0.0,0.0,40,mist,mist,288.19,284.15,295.15,1030,81,2,40,0.0,0.0,0.0,0,clear,sky is clear,278.51,278.15,279.15,1032,86,1,338,0.0,0.0,0.0,0,clear,sky is clear,281.65,280.15,283.15,1030,81,1,300,0.0,0.0,0.0,8,clear,sky is clear,26911.0
3944,280.15,280.15,280.15,1030,100,1,0,0.0,0.0,0.0,0,clear,sky is clear,281.05,280.15,282.15,1033,93,1,100,0.0,0.0,0.0,75,fog,fog,285.39,280.15,292.15,1031,81,0,0,0.0,0.0,0.0,0,clear,sky is clear,274.73,274.15,275.15,1032,100,1,340,0.0,0.0,0.0,0,clear,sky is clear,281.15,280.15,282.15,1030,81,0,0,0.0,0.0,0.0,12,clouds,few clouds,22696.0
3945,281.15,281.15,281.15,1030,100,1,0,0.0,0.0,0.0,0,clear,sky is clear,280.15,280.15,280.15,1034,93,1,0,0.0,0.0,0.0,40,fog,fog,285.12,279.15,293.15,1031,87,2,52,0.0,0.0,0.0,0,clear,sky is clear,274.73,274.15,275.15,1032,100,1,10,0.0,0.0,0.0,0,clear,sky is clear,279.65,278.15,281.15,1030,93,0,300,0.0,0.0,0.0,12,clouds,few clouds,20729.0
3946,279.15,279.15,279.15,1030,93,0,0,0.0,0.0,0.0,0,clear,sky is clear,279.6,279.15,280.15,1034,100,0,207,0.0,0.0,0.0,0,fog,fog,284.12,278.15,292.15,1031,87,0,60,0.0,0.0,0.0,0,clear,sky is clear,274.15,274.15,274.15,1032,77,1,360,0.0,0.0,0.0,0,clear,sky is clear,279.15,277.15,281.15,1030,93,3,307,0.0,0.0,0.0,12,clouds,few clouds,19511.0
3947,279.15,279.15,279.15,1031,93,0,0,0.0,0.0,0.0,0,clear,sky is clear,280.94,279.15,283.15,1035,93,0,0,0.0,0.0,0.0,75,clouds,broken clouds,285.45,274.15,301.15,1031,100,0,0,0.0,0.0,0.0,0,clear,sky is clear,275.38,271.15,285.15,1032,92,1,350,0.0,0.0,0.0,0,fog,fog,278.65,277.15,280.15,1031,93,0,0,0.0,0.0,0.0,0,clear,sky is clear,26125.0
3948,288.15,288.15,288.15,1031,58,1,38,0.0,0.0,0.0,0,clear,sky is clear,281.49,280.15,283.15,1036,93,0,0,0.0,0.0,0.0,75,clouds,broken clouds,289.97,281.15,302.15,1031,71,3,50,0.0,0.0,0.0,0,clear,sky is clear,281.17,277.15,288.15,1032,75,1,0,0.0,0.0,0.0,0,clear,sky is clear,285.15,285.15,285.15,1031,62,2,77,0.0,0.0,0.0,0,clear,sky is clear,26690.0
3949,288.15,288.15,288.15,1030,82,2,100,0.0,0.0,0.0,0,clear,sky is clear,282.94,281.15,285.15,1035,87,1,50,0.0,0.0,0.0,75,clouds,broken clouds,289.54,289.15,290.15,1028,51,1,100,0.0,0.0,0.0,0,clear,sky is clear,288.76,287.15,290.15,1029,47,1,0,0.0,0.0,0.0,0,clear,sky is clear,288.15,288.15,288.15,1030,77,1,140,0.0,0.0,0.0,20,clouds,few clouds,25216.0
